"Time_start","flux.CH4","R2.CH4","p.CH4","fDOY_end","file","sample","flux_source","position","flux_start","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","fieldnotes"
455.43755787037,-58.9139579500765,0.777278418032166,1.9851555797068e-31,455.438599537037,"f0025","MD14","s","1","10:29:35","4/01/2003",4,"2003","05/18/2022",7,35.6,34.8,34.9,NA,"N","lg",183.85,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",35.1,"may22",NA
455.439641203704,-67.6239693355655,0.805249760563879,4.34898241967349e-34,455.44068287037,"f0025","MD14","s","2","10:32:35","4/01/2003",4,"2003","05/18/2022",8,33.5,33.4,33.7,NA,"N","lg",183.85,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",33.5333333333333,"may22",NA
485.422685185185,7252.99879199894,0.995184502977961,2.09596161209055e-108,485.423726851852,"f0026","MD15","m","mid","10:08:10","5/01/2003",5,"2003","05/18/2022",1,38.3,39.5,39.8,NA,"N","med",83.32,NA,"","/01/2003",39.2,"may22",NA
485.424594907407,4033.16454005746,0.997354101233777,4.45523768163661e-119,485.425636574074,"f0026","MD15","m","mid","10:10:55","5/01/2003",5,"2003","05/18/2022",2,36.7,35.9,35.8,NA,"S","med",83.32,NA,"","/01/2003",36.1333333333333,"may22",NA
485.426851851852,-68.2900173442916,0.897755958095399,7.63213953492341e-47,485.427893518519,"f0026","MD15","s","0","10:14:10","5/01/2003",5,"2003","05/18/2022",3,37.3,35.6,35.8,NA,"N","lg",183.85,NA,"","/01/2003",36.2333333333333,"may22",NA
485.428877314815,-51.6201309162385,0.818734830606363,1.64789721923459e-35,485.429918981481,"f0026","MD15","s","1","10:17:05","5/01/2003",5,"2003","05/18/2022",4,38.2,39.5,39.1,NA,"N","lg",183.85,NA,"","/01/2003",38.9333333333333,"may22",NA
485.430902777778,-61.9071589555512,0.859814604581081,1.34351275345329e-40,485.431944444444,"f0026","MD15","s","2","10:20:00","5/01/2003",5,"2003","05/18/2022",5,39.1,39.4,39,NA,"N","lg",183.85,NA,"","/01/2003",39.1666666666667,"may22",NA
516.423784722222,39.9030838359995,0.861566502808427,7.57371286945481e-41,516.424826388889,"f0027","MD16","m","mid","10:09:45","6/01/2003",6,"2003","05/18/2022",1,35.9,37.8,37.5,NA,"N","med",83.32,NA,"Extender","/01/2003",37.0666666666667,"may22",NA
516.425868055556,2806.24340124013,0.999170069105061,5.46777439966873e-142,516.426909722222,"f0027","MD16","m","low","10:12:45","6/01/2003",6,"2003","05/18/2022",2,34,33.9,34.7,NA,"E","med",83.32,NA,"Extender","/01/2003",34.2,"may22",NA
516.427951388889,909.810943354195,0.997832072086177,2.38445852079195e-124,516.428993055556,"f0027","MD16","m","mid","10:15:45","6/01/2003",6,"2003","05/18/2022",3,34.3,33.5,32.9,NA,"S","med",83.32,NA,"Extender","/01/2003",33.5666666666667,"may22",NA
516.429976851852,2141.27267388174,0.99929718325731,2.83590157190407e-145,516.431018518518,"f0027","MD16","m","low","10:18:40","6/01/2003",6,"2003","05/18/2022",4,35.9,37.9,37.9,NA,"W","med",83.32,NA,"Extender","/01/2003",37.2333333333333,"may22",NA
516.432060185185,360.819067157396,0.997162132043747,1.0788833143543e-117,516.433101851852,"f0027","MD16","m","top","10:21:40","6/01/2003",6,"2003","05/18/2022",5,35.1,35.2,35.3,NA,"","med",83.32,NA,"Extender","/01/2003",35.2,"may22",NA
516.434490740741,143.776569416942,0.965715802012926,1.8854400116128e-68,516.435532407407,"f0027","MD16","s","0","10:25:10","6/01/2003",6,"2003","05/18/2022",6,37.4,36.7,36.9,NA,"N","lg",183.85,NA,"Extender","/01/2003",37,"may22",NA
516.436574074074,34.7342855493888,0.657906372374549,6.50646461637264e-23,516.437615740741,"f0027","MD16","s","1","10:28:10","6/01/2003",6,"2003","05/18/2022",7,35.6,34.7,34.2,NA,"N","lg",183.85,NA,"Extender","/01/2003",34.8333333333333,"may22",NA
516.438541666667,-54.9799718816263,0.843204890833477,2.21322125281984e-38,516.439583333333,"f0027","MD16","s","2","10:31:00","6/01/2003",6,"2003","05/18/2022",8,38.2,41,40.9,NA,"N","lg",183.85,NA,"Extender","/01/2003",40.0333333333333,"may22",NA
546.424421296296,9501.04734951336,0.999547276491798,5.77731564106461e-154,546.425462962963,"f0028","MD17","m","mid","10:10:40","7/01/2003",7,"2003","05/18/2022",1,34.5,35.6,35.7,NA,"N","med",83.32,NA,"","/01/2003",35.2666666666667,"may22",NA
546.426388888889,13590.9495559285,0.999363745491493,3.0659581012747e-147,546.427430555556,"f0028","MD17","m","low","10:13:30","7/01/2003",7,"2003","05/18/2022",2,31.7,31.3,31,NA,"E","med",83.32,NA,"","/01/2003",31.3333333333333,"may22",NA
546.428356481482,9878.10885417095,0.99912382169836,1.89804728666079e-142,546.429398148148,"f0028","MD17","m","mid","10:16:20","7/01/2003",7,"2003","05/18/2022",3,32.1,33.2,33.6,NA,"S","med",83.32,NA,"","/01/2003",32.9666666666667,"may22",NA
546.430671296296,16490.152962533,0.999531350319978,2.78563783984283e-153,546.431712962963,"f0028","MD17","m","low","10:19:40","7/01/2003",7,"2003","05/18/2022",4,32.7,33,33.2,NA,"W","med",83.32,NA,"","/01/2003",32.9666666666667,"may22",NA
546.432986111111,252.953948235293,0.988152450525218,1.87869588370106e-89,546.434027777778,"f0028","MD17","s","0","10:23:00","7/01/2003",7,"2003","05/18/2022",5,34.8,33.3,33,NA,"N","lg",183.85,NA,"","/01/2003",33.7,"may22",NA
546.435185185185,11.3780216914267,0.163720366334824,5.75299025271405e-05,546.436226851852,"f0028","MD17","s","1","10:26:10","7/01/2003",7,"2003","05/18/2022",6,31.5,32.8,33.8,NA,"N","lg",183.85,NA,"","/01/2003",32.7,"may22",NA
546.437152777778,-42.0044111982005,0.703480841179607,9.42005916366555e-26,546.438194444444,"f0028","MD17","s","2","10:29:00","7/01/2003",7,"2003","05/18/2022",7,32.2,32.6,32.8,NA,"N","lg",183.85,NA,"","/01/2003",32.5333333333333,"may22",NA
577.42181712963,3046.80811688391,0.999267887233205,1.81836049808463e-144,577.422858796296,"f0029","MD18","m","mid","10:06:55","8/01/2003",8,"2003","05/18/2022",1,30.2,29,28.8,NA,"N","med",83.32,NA,"","/01/2003",29.3333333333333,"may22",NA
577.423842592593,722.610140923807,0.998967295516662,1.14118656878414e-137,577.424884259259,"f0029","MD18","m","low","10:09:50","8/01/2003",8,"2003","05/18/2022",2,28.3,28.5,28.7,NA,"E","med",83.32,NA,"","/01/2003",28.5,"may22",NA
577.425983796296,1666.61967446554,0.999015537085529,1.29421507665014e-138,577.427025462963,"f0029","MD18","m","mid","10:12:55","8/01/2003",8,"2003","05/18/2022",3,27.9,28.1,28.2,NA,"S","med",83.32,NA,"","/01/2003",28.0666666666667,"may22",NA
577.428009259259,816.254212836582,0.998750764672533,6.58878862099063e-134,577.429050925926,"f0029","MD18","m","low","10:15:50","8/01/2003",8,"2003","05/18/2022",4,27.9,27.9,29,NA,"W","med",83.32,NA,"","/01/2003",28.2666666666667,"may22",NA
577.430381944444,-124.591230567283,0.955327022856932,3.22088272500402e-63,577.431423611111,"f0029","MD18","s","0","10:19:15","8/01/2003",8,"2003","05/18/2022",5,28.6,27.4,27.3,NA,"N","lg",183.85,NA,"","/01/2003",27.7666666666667,"may22",NA
577.432349537037,-125.888237677435,0.967055318424501,3.07307717654078e-69,577.433391203704,"f0029","MD18","s","1","10:22:05","8/01/2003",8,"2003","05/18/2022",6,27.5,27.6,27.8,NA,"N","lg",183.85,NA,"","/01/2003",27.6333333333333,"may22",NA
577.434375,-45.368328803035,0.781991825371042,7.47900955557666e-32,577.435416666667,"f0029","MD18","s","2","10:25:00","8/01/2003",8,"2003","05/18/2022",7,27.4,27.6,28,NA,"N","lg",183.85,NA,"","/01/2003",27.6666666666667,"may22",NA
608.424884259259,5.19090899361825,0.0885095471801786,0.00377810783224666,608.425925925926,"f0030","MD19","m","mid","10:11:20","9/01/2003",9,"2003","05/18/2022",1,31.8,31.8,31.8,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 5.1. d2 = 5.6, h1 = 1.9, h2 = 1.7, tree DBH = ","/01/2003",31.8,"may22",NA
638.421006944444,0.504548605376782,0.00103007647854353,0.760058685637356,638.422048611111,"f0033","MD20","m","mid","10:05:45","10/01/2003",10,"2003","05/19/2022",1,29.2,29.6,28.9,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 4.7. d2 = 4.2, h1 = 1.9, h2 = 1.8, tree DBH = 33cm","/01/2003",29.2333333333333,"may22",NA
669.422048611111,953.229286760759,0.999298106071176,2.67133324712762e-145,669.423090277778,"f0034","MD21","m","mid","10:07:15","11/01/2003",11,"2003","05/19/2022",1,28.9,27.8,27.5,NA,"N","med",83.32,NA,"","/01/2003",28.0666666666667,"may22",NA
669.423958333333,1431.73214323914,0.999451626334046,3.5426455844377e-150,669.425,"f0034","MD21","m","low","10:10:00","11/01/2003",11,"2003","05/19/2022",2,28.7,29,29.7,NA,"S","med",83.32,NA,"","/01/2003",29.1333333333333,"may22",NA
669.425810185185,542.257260478845,0.997880453816641,1.84386158678393e-123,669.426851851852,"f0034","MD21","m","mid","10:12:40","11/01/2003",11,"2003","05/19/2022",3,28,28.3,28.4,NA,"W","med",83.32,NA,"","/01/2003",28.2333333333333,"may22",NA
669.428125,-8.65223592318014,0.0839814058002829,0.00483811946889128,669.429166666667,"f0034","MD21","s","0","10:16:00","11/01/2003",11,"2003","05/19/2022",4,30.8,29.2,29.2,NA,"N","lg",183.85,NA,"","/01/2003",29.7333333333333,"may22",NA
669.429976851852,-7.87241108364009,0.0767104398670252,0.007195945163612,669.431018518518,"f0034","MD21","s","1","10:18:40","11/01/2003",11,"2003","05/19/2022",5,28.3,28.9,28.9,NA,"N","lg",183.85,NA,"","/01/2003",28.7,"may22",NA
669.431944444444,-13.8679350565908,0.0859778124971452,0.00433841390957336,669.432986111111,"f0034","MD21","s","2","10:21:30","11/01/2003",11,"2003","05/19/2022",6,28.3,28.9,29.2,NA,"N","lg",183.85,NA,"","/01/2003",28.8,"may22",NA
699.423206018518,741.955372364062,0.999425248033663,3.00406704024946e-149,699.424247685185,"f0035","MD22","m","mid","10:08:55","12/01/2003",12,"2003","05/19/2022",1,29.2,29.4,29.4,NA,"E","med",83.32,NA,"","/01/2003",29.3333333333333,"may22",NA
699.425231481481,921.790857801228,0.999259414965916,3.06932636209135e-144,699.426273148148,"f0035","MD22","m","low","10:11:50","12/01/2003",12,"2003","05/19/2022",2,28.2,27.9,27.9,NA,"W","med",83.32,NA,"","/01/2003",28,"may22",NA
699.427488425926,78.4178359269406,0.880270990499992,1.01474610721727e-43,699.428530092593,"f0035","MD22","s","0","10:15:05","12/01/2003",12,"2003","05/19/2022",3,31,30.3,30.1,NA,"N","lg",183.85,NA,"","/01/2003",30.4666666666667,"may22",NA
699.42962962963,-37.6895046100381,0.635448795696606,1.19415182113851e-21,699.430671296296,"f0035","MD22","s","1","10:18:10","12/01/2003",12,"2003","05/19/2022",4,29.8,30.1,30.3,NA,"N","lg",183.85,NA,"","/01/2003",30.0666666666667,"may22",NA
699.431712962963,3.0475889868756,0.00700828777823578,0.42498295277983,699.43275462963,"f0035","MD22","s","2","10:21:10","12/01/2003",12,"2003","05/19/2022",5,29.9,31,31.3,NA,"N","lg",183.85,NA,"","/01/2003",30.7333333333333,"may22",NA
730.422222222222,967.477707417357,0.999390862191739,1.03731608314473e-149,730.423263888889,"f0036","MD23","m","mid","10:07:30","1/01/2004",1,"2004","05/19/2022",1,33,32.3,32.1,NA,"N","med",83.32,NA,"","/01/2004",32.4666666666667,"may22",NA
730.424594907407,929.039950679122,0.998925416364012,6.96441837125927e-137,730.425636574074,"f0036","MD23","m","low","10:10:55","1/01/2004",1,"2004","05/19/2022",2,34.6,33.8,33.8,NA,"E","med",83.32,NA,"","/01/2004",34.0666666666667,"may22",NA
730.42662037037,777.472131492119,0.998670716458727,4.0323626264087e-134,730.427662037037,"f0036","MD23","m","mid","10:13:50","1/01/2004",1,"2004","05/19/2022",3,30.4,29.4,29.1,NA,"S","med",83.32,NA,"","/01/2004",29.6333333333333,"may22",NA
730.428587962963,826.934790204487,0.999254854562365,1.10182492569084e-145,730.42962962963,"f0036","MD23","m","low","10:16:40","1/01/2004",1,"2004","05/19/2022",4,29.4,29.6,29.6,NA,"W","med",83.32,NA,"","/01/2004",29.5333333333333,"may22",NA
730.430787037037,112.023464040069,0.942249424091092,3.8429976080672e-58,730.431828703704,"f0036","MD23","s","0","10:19:50","1/01/2004",1,"2004","05/19/2022",5,32.9,31.7,31.5,NA,"N","lg",183.85,NA,"","/01/2004",32.0333333333333,"may22",NA
730.432696759259,-17.2628390850418,0.303751032912482,1.03664371502424e-08,730.433738425926,"f0036","MD23","s","1","10:22:35","1/01/2004",1,"2004","05/19/2022",6,30.7,31.7,31.8,NA,"N","lg",183.85,NA,"","/01/2004",31.4,"may22",NA
730.434722222222,-42.9493793550463,0.810479313160821,1.25645291835353e-34,730.435763888889,"f0036","MD23","s","2","10:25:30","1/01/2004",1,"2004","05/19/2022",7,31.1,31.5,31.4,NA,"N","lg",183.85,NA,"","/01/2004",31.3333333333333,"may22",NA
761.423611111111,450.108052832291,0.99788147451096,1.80388952626806e-123,761.424652777778,"f0037","MD24","m","mid","10:09:30","2/01/2004",2,"2004","05/19/2022",1,36.6,34.6,34.1,NA,"N","med",83.32,NA,"","/01/2004",35.1,"may22",NA
761.425520833333,1474.22018258104,0.99877955803369,7.92343812114275e-136,761.4265625,"f0037","MD24","m","low","10:12:15","2/01/2004",2,"2004","05/19/2022",2,33.4,33.1,32.9,NA,"E","med",83.32,NA,"","/01/2004",33.1333333333333,"may22",NA
761.427662037037,440.128391315277,0.99749320187019,3.81672208105615e-120,761.428703703704,"f0037","MD24","m","mid","10:15:20","2/01/2004",2,"2004","05/19/2022",3,32.4,32.3,32,NA,"S","med",83.32,NA,"","/01/2004",32.2333333333333,"may22",NA
761.429513888889,483.165591267314,0.995298970891667,1.01626325975544e-107,761.430555555556,"f0037","MD24","m","low","10:18:00","2/01/2004",2,"2004","05/19/2022",4,32.1,32.1,31.8,NA,"W","med",83.32,NA,"","/01/2004",32,"may22",NA
761.431597222222,-14.3162955292039,0.236648905069002,7.65897643738171e-07,761.432638888889,"f0037","MD24","s","0","10:21:00","2/01/2004",2,"2004","05/19/2022",5,35.1,33.7,33.4,NA,"N","lg",183.85,NA,"","/01/2004",34.0666666666667,"may22",NA
761.433912037037,1.99748325685361,0.00650776419061577,0.442075866447383,761.434953703704,"f0037","MD24","s","1","10:24:20","2/01/2004",2,"2004","05/19/2022",6,33.3,33.5,33.5,NA,"N","lg",183.85,NA,"","/01/2004",33.4333333333333,"may22",NA
761.4359375,-34.8712436606449,0.655582395410084,8.86901205548862e-23,761.436979166667,"f0037","MD24","s","2","10:27:15","2/01/2004",2,"2004","05/19/2022",7,33.3,33.8,33.9,NA,"N","lg",183.85,NA,"","/01/2004",33.6666666666667,"may22",NA
790.422569444444,4450.66198449821,0.996239394420879,3.94689937997022e-112,790.423611111111,"f0038","MD25","m","mid","10:08:00","3/01/2004",3,"2004","05/19/2022",1,34,35.6,36,NA,"N","med",83.32,NA,"Extender","/01/2004",35.2,"may22",NA
790.424652777778,3718.41231790333,0.99958293144325,1.38278240450096e-155,790.425694444444,"f0038","MD25","m","low","10:11:00","3/01/2004",3,"2004","05/19/2022",2,32.6,33.9,34.5,NA,"E","med",83.32,NA,"Extender","/01/2004",33.6666666666667,"may22",NA
790.42662037037,2181.52165094381,0.998699475340209,4.11053823045576e-133,790.427662037037,"f0038","MD25","m","mid","10:13:50","3/01/2004",3,"2004","05/19/2022",3,37.1,36.9,36.5,NA,"S","med",83.32,NA,"Extender","/01/2004",36.8333333333333,"may22",NA
790.428703703704,4208.83801624604,0.9987725619653,2.95779432045224e-134,790.42974537037,"f0038","MD25","m","low","10:16:50","3/01/2004",3,"2004","05/19/2022",4,33.5,32.9,32.7,NA,"W","med",83.32,NA,"Extender","/01/2004",33.0333333333333,"may22",NA
790.430613425926,1663.58863340063,0.998815417246209,5.87089166281567e-135,790.431655092593,"f0038","MD25","m","top","10:19:35","3/01/2004",3,"2004","05/19/2022",5,33.1,34.1,34.7,NA,"","med",83.32,NA,"Extender","/01/2004",33.9666666666667,"may22",NA
790.43275462963,166.848749393071,0.967874718307374,9.76557477401828e-70,790.433796296296,"f0038","MD25","s","0","10:22:40","3/01/2004",3,"2004","05/19/2022",6,38.9,40.3,40.6,NA,"N","lg",183.85,NA,"Extender","/01/2004",39.9333333333333,"may22",NA
790.434606481482,-19.9036009689615,0.381397605358632,4.29031258888873e-11,790.435648148148,"f0038","MD25","s","1","10:25:20","3/01/2004",3,"2004","05/19/2022",7,36.7,37.4,37.3,NA,"N","lg",183.85,NA,"Extender","/01/2004",37.1333333333333,"may22",NA
790.436689814815,5.38986713168465,0.0485959306000876,0.0337256620872928,790.437731481481,"f0038","MD25","s","2","10:28:20","3/01/2004",3,"2004","05/19/2022",8,36,36.8,36.7,NA,"N","lg",183.85,NA,"Extender","/01/2004",36.5,"may22",NA
821.423032407407,10735.6148457133,0.999591501219271,5.37641614158577e-156,821.424074074074,"f0039","MD26","m","mid","10:08:40","4/01/2004",4,"2004","05/19/2022",1,35.5,35.9,36.5,NA,"N","med",83.32,NA,"Extender","/01/2004",35.9666666666667,"may22",NA
821.425115740741,2925.11641431949,0.999785266493476,1.05369163710407e-168,821.426157407407,"f0039","MD26","m","low","10:11:40","4/01/2004",4,"2004","05/19/2022",2,32.4,31.9,32.6,NA,"E","med",83.32,NA,"Extender","/01/2004",32.3,"may22",NA
821.427141203704,2980.94407705321,0.998931450091469,5.39035485307841e-137,821.42818287037,"f0039","MD26","m","mid","10:14:35","4/01/2004",4,"2004","05/19/2022",3,38.5,39.8,39,NA,"S","med",83.32,NA,"Extender","/01/2004",39.1,"may22",NA
821.429282407407,5114.13256320979,0.99925350522306,4.406594965944e-144,821.430324074074,"f0039","MD26","m","low","10:17:40","4/01/2004",4,"2004","05/19/2022",4,35.4,35.3,35,NA,"W","med",83.32,NA,"Extender","/01/2004",35.2333333333333,"may22",NA
821.431076388889,5900.63804141952,0.99911769219895,8.85379055462071e-141,821.432118055556,"f0039","MD26","m","top","10:20:15","4/01/2004",4,"2004","05/19/2022",5,35.1,36,36.6,NA,"","med",83.32,NA,"Extender","/01/2004",35.9,"may22",NA
821.433043981481,54.5597222857632,0.800900749230719,1.19110889726811e-33,821.434085648148,"f0039","MD26","s","0","10:23:05","4/01/2004",4,"2004","05/19/2022",6,37.4,38.1,37.8,NA,"N","lg",183.85,NA,"Extender","/01/2004",37.7666666666667,"may22",NA
821.435185185185,-43.9097476795097,0.578740362748065,8.98806009283582e-19,821.436226851852,"f0039","MD26","s","1","10:26:10","4/01/2004",4,"2004","05/19/2022",7,35,34.5,34.3,NA,"N","lg",183.85,NA,"Extender","/01/2004",34.6,"may22",NA
821.437152777778,0.560788063401985,0.000397773480165344,0.849502653052556,821.438194444444,"f0039","MD26","s","2","10:29:00","4/01/2004",4,"2004","05/19/2022",8,33.9,33.9,33.9,NA,"N","lg",183.85,NA,"Extender","/01/2004",33.9,"may22",NA
851.423032407407,3860.50298833478,0.998281244949734,1.32992820912114e-127,851.424074074074,"f0040","MD27","m","mid","10:08:40","5/01/2004",5,"2004","05/19/2022",1,33.2,32.3,32.2,NA,"N","med",83.32,NA,"Extender","/01/2004",32.5666666666667,"may22",NA
851.42505787037,2237.10963112798,0.99931651529577,7.97135116175412e-146,851.426099537037,"f0040","MD27","m","low","10:11:35","5/01/2004",5,"2004","05/19/2022",2,29.9,29.7,29.7,NA,"E","med",83.32,NA,"Extender","/01/2004",29.7666666666667,"may22",NA
851.427083333333,2588.03353202318,0.999608304899017,7.9515148485337e-157,851.428125,"f0040","MD27","m","mid","10:14:30","5/01/2004",5,"2004","05/19/2022",3,29.9,30.2,30.1,NA,"S","med",83.32,NA,"Extender","/01/2004",30.0666666666667,"may22",NA
851.428993055556,4728.41404764505,0.999203921087984,8.22051324270877e-143,851.430034722222,"f0040","MD27","m","low","10:17:15","5/01/2004",5,"2004","05/19/2022",4,30.2,31.1,31.2,NA,"W","med",83.32,NA,"Extender","/01/2004",30.8333333333333,"may22",NA
851.43125,837.633758705357,0.962948791704094,6.45287517488167e-67,851.432291666667,"f0040","MD27","m","top","10:20:30","5/01/2004",5,"2004","05/19/2022",5,29.9,30.3,30.4,NA,"","med",83.32,NA,"Extender","/01/2004",30.2,"may22",NA
851.433622685185,21.9761211295102,0.357003729256725,2.57234102660638e-10,851.434664351852,"f0040","MD27","s","0","10:23:55","5/01/2004",5,"2004","05/19/2022",6,30.2,28.2,28.1,NA,"N","lg",183.85,NA,"Extender","/01/2004",28.8333333333333,"may22",NA
851.435474537037,158.28468423254,0.956368191302187,2.28713017921511e-64,851.436516203704,"f0040","MD27","s","1","10:26:35","5/01/2004",5,"2004","05/19/2022",7,28.1,28.3,28.6,NA,"N","lg",183.85,NA,"Extender","/01/2004",28.3333333333333,"may22",NA
851.437384259259,25.01972718201,0.450783226081543,1.76630924850768e-13,851.438425925926,"f0040","MD27","s","2","10:29:20","5/01/2004",5,"2004","05/19/2022",8,27.9,28.2,28.3,NA,"N","lg",183.85,NA,"Extender, soil measurement taken on dirt road ","/01/2004",28.1333333333333,"may22",NA
882.420833333333,-3.75993159910927,0.0176485500242167,0.20428195961215,882.421875,"f0042","MD28","m","mid","10:05:30","6/01/2004",6,"2004","05/20/2022",1,26.2,25.6,25.4,NA,"N","med",83.32,NA,"Extender","/01/2004",25.7333333333333,"may22",NA
882.422800925926,97.7517486982609,0.941755448965181,5.66350245350512e-58,882.423842592593,"f0042","MD28","m","low","10:08:20","6/01/2004",6,"2004","05/20/2022",2,26.1,26.6,27.2,NA,"E","med",83.32,NA,"Extender","/01/2004",26.6333333333333,"may22",NA
882.424710648148,20.6308266331536,0.335928124740571,1.14840273967372e-09,882.425752314815,"f0042","MD28","m","mid","10:11:05","6/01/2004",6,"2004","05/20/2022",3,26.3,27.3,27.7,NA,"S","med",83.32,NA,"Extender","/01/2004",27.1,"may22",NA
882.42662037037,-110.347951774585,0.938865522538367,5.13621649184097e-57,882.427662037037,"f0042","MD28","m","low","10:13:50","6/01/2004",6,"2004","05/20/2022",4,27.2,26.9,26.8,NA,"W","med",83.32,NA,"Extender, this part of the mound seemed dead (lots of roots and moss-like stuff present)","/01/2004",26.9666666666667,"may22",NA
882.428645833333,267.943311144315,0.989054662719462,5.11082177385618e-91,882.4296875,"f0042","MD28","m","top","10:16:45","6/01/2004",6,"2004","05/20/2022",5,27.6,27.7,27.9,NA,"","med",83.32,NA,"Extender","/01/2004",27.7333333333333,"may22",NA
882.430671296296,-40.4887010750732,0.445084928123864,2.8422908260531e-13,882.431712962963,"f0042","MD28","s","0","10:19:40","6/01/2004",6,"2004","05/20/2022",6,28.7,27.6,27.3,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.8666666666667,"may22",NA
882.432638888889,44.0646866991928,0.456831724914175,1.06041083743157e-13,882.433680555556,"f0042","MD28","s","1","10:22:30","6/01/2004",6,"2004","05/20/2022",7,27,27.1,27.2,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.1,"may22",NA
882.434780092593,-36.9958286775722,0.513795506108363,6.48305618489944e-16,882.435821759259,"f0042","MD28","s","2","10:25:35","6/01/2004",6,"2004","05/20/2022",8,27.4,28.1,28.2,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.9,"may22",NA
912.425983796296,-74.9984069950396,0.872524468551281,6.27247570415504e-43,912.427025462963,"f0043","MD29","m","mid","10:12:55","7/01/2004",7,"2004","05/20/2022",1,24.4,24.5,24.7,NA,"N","med",83.32,NA,"Extender","/01/2004",24.5333333333333,"may22",NA
912.427893518519,420.659634658666,0.996186954282935,4.5518766334293e-113,912.428935185185,"f0043","MD29","m","low","10:15:40","7/01/2004",7,"2004","05/20/2022",2,24.3,24.7,24.9,NA,"E","med",83.32,NA,"Extender","/01/2004",24.6333333333333,"may22",NA
912.42974537037,319.339159437424,0.994375104742818,3.56970022955553e-104,912.430787037037,"f0043","MD29","m","mid","10:18:20","7/01/2004",7,"2004","05/20/2022",3,24.6,24.7,24.6,NA,"S","med",83.32,NA,"Extender","/01/2004",24.6333333333333,"may22",NA
912.431944444444,503.166284825079,0.979772716310381,7.01013654597354e-79,912.432986111111,"f0043","MD29","m","low","10:21:30","7/01/2004",7,"2004","05/20/2022",4,24.4,24.7,24.7,NA,"W","med",83.32,NA,"Extender, ants inhabiting this part of the mound","/01/2004",24.6,"may22",NA
912.433796296296,380.33091027358,0.993013452195777,5.70738495689332e-101,912.434837962963,"f0043","MD29","m","top","10:24:10","7/01/2004",7,"2004","05/20/2022",5,24.7,25.4,25.8,NA,"","med",83.32,NA,"Extender","/01/2004",25.3,"may22",NA
912.4359375,-30.522592808251,0.453219498284757,1.43912515579408e-13,912.436979166667,"f0043","MD29","s","0","10:27:15","7/01/2004",7,"2004","05/20/2022",6,25,24.4,24.4,NA,"N","lg",183.85,NA,"Extender","/01/2004",24.6,"may22",NA
912.437847222222,-32.5140629089617,0.398840540220399,1.14308211391133e-11,912.438888888889,"f0043","MD29","s","1","10:30:00","7/01/2004",7,"2004","05/20/2022",7,24.3,24.9,24.9,NA,"N","lg",183.85,NA,"Extender","/01/2004",24.7,"may22",NA
912.439930555556,-29.0248992567556,0.403849693633332,7.76531561822919e-12,912.440972222222,"f0043","MD29","s","2","10:33:00","7/01/2004",7,"2004","05/20/2022",8,24.1,24.9,25.3,NA,"N","lg",183.85,NA,"Extender","/01/2004",24.7666666666667,"may22",NA
943.422164351852,409.78351387477,0.98998622625767,8.92407497935741e-93,943.423206018518,"f0044","MD30","m","mid","10:07:25","8/01/2004",8,"2004","05/20/2022",1,33.3,33.6,34.2,NA,"N","med",83.32,NA,"Extender, cohabitated by nasutes and coptos (both soldiers found and sampled)","/01/2004",33.7,"may22",NA
943.424131944444,213.926608771875,0.986546422161433,6.11256594865714e-87,943.425173611111,"f0044","MD30","m","low","10:10:15","8/01/2004",8,"2004","05/20/2022",2,33.2,34.9,35.4,NA,"E","med",83.32,NA,"Extender, cohabitated by nasutes and coptos (both soldiers found and sampled)","/01/2004",34.5,"may22",NA
943.426041666667,196.769687712665,0.985346597923663,2.98237716066345e-85,943.427083333333,"f0044","MD30","m","mid","10:13:00","8/01/2004",8,"2004","05/20/2022",3,32.2,31.7,31.5,NA,"S","med",83.32,NA,"Extender, cohabitated by nasutes and coptos (both soldiers found and sampled)","/01/2004",31.8,"may22",NA
943.428009259259,105.313218438575,0.957178940677934,4.68741112678611e-64,943.429050925926,"f0044","MD30","m","low","10:15:50","8/01/2004",8,"2004","05/20/2022",4,32.5,32.6,32.2,NA,"W","med",83.32,NA,"Extender, cohabitated by nasutes and coptos (both soldiers found and sampled)","/01/2004",32.4333333333333,"may22",NA
943.430208333333,341.138233003685,0.878372618930153,2.07811344947185e-43,943.43125,"f0044","MD30","m","top","10:19:00","8/01/2004",8,"2004","05/20/2022",5,33,32.4,32.4,NA,"","med",83.32,NA,"Extender, cohabitated by nasutes and coptos (both soldiers found and sampled)","/01/2004",32.6,"may22",NA
