"sample","Time_start","flux_start","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement","flux.CO2","flux.CO2_umol","flux.CH4","CH4_CO2","R2.CO2","R2.CH4","p.CO2","p.CH4","fieldnotes","wall_thickness_mm","species_s","ID_mound","precip_1mo","precip_2mo","precip_3mo"
"MD47",1430.42361111111,"2024-04-12 15:19:00",1430.42465277778,"f0062","m","low","12/01/2005",12,2005,"05/24/2022",2,32,31.2,30.9,NA,"E","med",83.32,NA,"","/01/2005",31.3666666666667,"may22","Ami","MD47-2",251.24567893098,251245.67893098,2937.79475855891,0.0116929165550583,0.998833878525652,0.99956031164988,9.75727346081095e-137,3.18880229515737e-156,NA,NA,"A. laurensis","MD47-may22",129.9,177.9,273.4
"MD47",1430.42563657407,"2024-04-12 15:19:00",1430.42667824074,"f0062","m","mid","12/01/2005",12,2005,"05/24/2022",3,31.4,31,30.8,NA,"S","med",83.32,NA,"","/01/2005",31.0666666666667,"may22","Ami","MD47-3",244.794740321647,244794.740321647,3391.00091627658,0.0138524255538374,0.998704388521876,0.999451942513938,3.46022658254665e-133,3.45088870434372e-150,NA,NA,"A. laurensis","MD47-may22",129.9,177.9,273.4
"MD47",1430.42766203704,"2024-04-12 15:19:00",1430.4287037037,"f0062","m","low","12/01/2005",12,2005,"05/24/2022",4,31,31,30.9,NA,"W","med",83.32,NA,"","/01/2005",30.9666666666667,"may22","Ami","MD47-4",206.352174976067,206352.174976067,2625.21276088155,0.0127220018940243,0.997969445334323,0.999355694144901,2.61894486682949e-124,5.4331633823519e-147,NA,NA,"A. laurensis","MD47-may22",129.9,177.9,273.4
"MD48",1461.42164351852,"2024-04-12 08:15:00",1461.42268518519,"f0063","m","mid","1/01/2006",1,2006,"05/25/2022",1,22.2,22,22.1,NA,"N","med",83.32,NA,"Extender","/01/2006",22.1,"may22","Copto","MD48-1",2117.98055645402,2117980.55645402,622.681773996767,0.000293997870801646,0.996757023871034,0.837327367575346,2.64831065637371e-116,4.75326498571008e-38,NA,NA,"C. acinaciformis","MD48-may22",129.9,177.9,273.4
"MD48",1461.42407407407,"2024-04-12 08:15:00",1461.42511574074,"f0063","m","low","1/01/2006",1,2006,"05/25/2022",2,24.4,23.9,24.1,NA,"E","med",83.32,NA,"Extender","/01/2006",24.1333333333333,"may22","Copto","MD48-2",2212.03163263115,2212031.63263115,304.393100892162,0.000137607933088233,0.997925457063898,0.880554313320545,6.94445191117573e-124,9.10905727325374e-44,NA,NA,"C. acinaciformis","MD48-may22",129.9,177.9,273.4
"MD48",1461.42633101852,"2024-04-12 08:15:00",1461.42737268519,"f0063","m","mid","1/01/2006",1,2006,"05/25/2022",3,23.8,23.5,23.1,NA,"S","med",83.32,NA,"Extender","/01/2006",23.4666666666667,"may22","Copto","MD48-3",786.476259923561,786476.259923561,524.896950904152,0.000667403426716488,0.993452939108175,0.900302980340376,3.57052559281505e-101,2.41855123379968e-47,NA,NA,"C. acinaciformis","MD48-may22",129.9,177.9,273.4
"MD48",1461.42841435185,"2024-04-12 08:15:00",1461.42945601852,"f0063","m","low","1/01/2006",1,2006,"05/25/2022",4,24.2,24.2,24.3,NA,"W","med",83.32,NA,"Extender","/01/2006",24.2333333333333,"may22","Copto","MD48-4",848.047963752484,848047.963752484,78.710367537292,9.28135800114542e-05,0.998292599109157,0.446759545831141,9.83682120783103e-128,2.47267538373446e-13,NA,NA,"C. acinaciformis","MD48-may22",129.9,177.9,273.4
"MD48",1461.43055555556,"2024-04-12 08:15:00",1461.43159722222,"f0063","m","top","1/01/2006",1,2006,"05/25/2022",5,24.6,25.6,25.7,NA,"","med",83.32,NA,"Extender","/01/2006",25.3,"may22","Copto","MD48-5",1774.73481771941,1774734.81771941,594.806475903146,0.000335152311187252,0.999098084823526,0.997211101074844,2.40689480131285e-140,4.88664646270065e-118,NA,NA,"C. acinaciformis","MD48-may22",129.9,177.9,273.4
"MD49",1492.42071759259,"2024-04-12 09:13:00",1492.42175925926,"f0066","m","mid","2/01/2006",2,2006,"05/25/2022",1,34.9,36.1,35.8,NA,"N","med",83.32,NA,"Extender","/01/2006",35.6,"may22","Copto","MD49-1",3543.03294241849,3543032.94241849,2998.69978486915,0.000846365199986604,0.999661400635157,0.999716598830768,1.05200440590597e-159,3.20303004334605e-163,NA,NA,"C. acinaciformis","MD49-may22",129.9,177.9,273.4
"MD49",1492.42291666667,"2024-04-12 09:13:00",1492.42395833333,"f0066","m","low","2/01/2006",2,2006,"05/25/2022",2,32.6,32.4,32.2,NA,"E","med",83.32,NA,"Extender","/01/2006",32.4,"may22","Copto","MD49-2",979.867123092136,979867.123092136,241.412820167039,0.000246373017807986,0.930530744300922,0.850729373949379,1.73012843876032e-54,2.35151652110595e-39,NA,NA,"C. acinaciformis","MD49-may22",129.9,177.9,273.4
"MD49",1492.42633101852,"2024-04-12 09:13:00",1492.42737268519,"f0066","m","mid","2/01/2006",2,2006,"05/25/2022",3,30.8,30.5,30.2,NA,"S","med",83.32,NA,"Extender","/01/2006",30.5,"may22","Copto","MD49-3",1698.08195591457,1698081.95591457,499.375877734759,0.000294082317991419,0.999085591005208,0.996632260621884,4.50104049938973e-140,2.60521540739751e-114,NA,NA,"C. acinaciformis","MD49-may22",129.9,177.9,273.4
"MD49",1492.42835648148,"2024-04-12 09:13:00",1492.42939814815,"f0066","m","low","2/01/2006",2,2006,"05/25/2022",4,31.5,30.9,30.6,NA,"W","med",83.32,NA,"Extender","/01/2006",31,"may22","Copto","MD49-4",1796.97110600782,1796971.10600782,3029.76526088408,0.0016860400541526,0.998886557976498,0.998905493940193,1.16362428287484e-137,5.28609055745018e-138,NA,NA,"C. acinaciformis","MD49-may22",129.9,177.9,273.4
"MD49",1492.43038194444,"2024-04-12 09:13:00",1492.43142361111,"f0066","m","top","2/01/2006",2,2006,"05/25/2022",5,31.3,30.3,30.1,NA,"","med",83.32,NA,"Extender, new mound material","/01/2006",30.5666666666667,"may22","Copto","MD49-5",1370.98236182218,1370982.36182218,1385.60371430298,0.00101066487278609,0.995107295126632,0.99354665114862,6.26251488628036e-107,1.85278830804093e-101,NA,NA,"C. acinaciformis","MD49-may22",129.9,177.9,273.4
"MD5",151.433506944444,"2024-04-12 08:50:00",151.434548611111,"f0013","m","mid","6/01/2002",6,2002,"05/17/2022",1,25,25.1,25.3,25.8,"SE","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m), clay: d1 = 5.2, d2 = 4.5, h1 = 2.7, h2 = 2.5, tree DBH = 71cm","/01/2002",25.3,"may22","Nasuti","MD5-1",68.3940260225458,68394.0260225458,1085.30480586951,0.0158684152547438,0.9387643158107,0.98664371322153,1.36300454228338e-57,5.04971832297295e-88,NA,NA,"N. magnus","MD5-may22",129.9,177.9,273.4
"MD50",1520.4203125,"2024-04-12 11:17:00",1520.42135416667,"f0067","m","mid","3/01/2006",3,2006,"05/25/2022",1,43.7,46.1,46.3,NA,"N","med",83.32,NA,"Extender","/01/2006",45.3666666666667,"may22","Nasuti","MD50-1",863.626643073828,863626.643073828,12550.4575116954,0.0145322722641183,0.999291982241021,0.998724595506835,3.96630070676813e-145,1.69230573786644e-133,NA,NA,"N. magnus","MD50-may22",129.9,177.9,273.4
"MD50",1520.42233796296,"2024-04-12 11:17:00",1520.42337962963,"f0067","m","low","3/01/2006",3,2006,"05/25/2022",2,39.8,38.8,38.3,NA,"E","med",83.32,NA,"Extender","/01/2006",38.9666666666667,"may22","Nasuti","MD50-2",386.579981428139,386579.981428139,4869.01219160993,0.0125950965531696,0.890949285148765,0.878581125409705,1.4382273329454e-45,1.92182809122555e-43,NA,NA,"N. magnus","MD50-may22",129.9,177.9,273.4
"MD50",1520.42465277778,"2024-04-12 11:17:00",1520.42569444444,"f0067","m","low","3/01/2006",3,2006,"05/25/2022",3,37,36.4,36,NA,"S","med",83.32,NA,"Extender","/01/2006",36.4666666666667,"may22","Nasuti","MD50-3",349.155158393399,349155.158393399,5213.39926957414,0.0149314685584571,0.995909412586441,0.998041492396168,1.15313009075658e-111,2.2276384813439e-126,NA,NA,"N. magnus","MD50-may22",129.9,177.9,273.4
"MD50",1520.42673611111,"2024-04-12 11:17:00",1520.42777777778,"f0067","m","mid","3/01/2006",3,2006,"05/25/2022",4,35.9,33.4,33.5,NA,"W","med",83.32,NA,"Extender","/01/2006",34.2666666666667,"may22","Nasuti","MD50-4",503.773685804869,503773.685804869,7304.03195051612,0.0144986372975131,0.997850256645263,0.998626799352869,3.50973651976844e-123,4.87994825121189e-132,NA,NA,"N. magnus","MD50-may22",129.9,177.9,273.4
"MD50",1520.42905092593,"2024-04-12 11:17:00",1520.43009259259,"f0067","m","top","3/01/2006",3,2006,"05/25/2022",5,33.7,34.6,34.1,NA,"","med",83.32,NA,"Extender","/01/2006",34.1333333333333,"may22","Nasuti","MD50-5",753.235581856932,753235.581856932,12712.3584573826,0.016877002047677,0.999667569806361,0.999777344989274,8.26338453716476e-162,8.12843828001036e-170,NA,NA,"N. magnus","MD50-may22",129.9,177.9,273.4
"MD51",1551.42118055556,"2024-04-12 12:59:00",1551.42222222222,"f0068","m","mid","4/01/2006",4,2006,"05/25/2022",1,37.2,37.2,37.1,NA,"N","med",83.32,NA,"Extender","/01/2006",37.1666666666667,"may22","Nasuti","MD51-1",906.759641384767,906759.641384767,13440.0460208037,0.0148220602322779,0.999745544032573,0.99980257058726,2.38043034609434e-165,2.3041331342197e-170,NA,NA,"N. magnus","MD51-may22",129.9,177.9,273.4
"MD51",1551.42326388889,"2024-04-12 12:59:00",1551.42430555556,"f0068","m","low","4/01/2006",4,2006,"05/25/2022",2,37.4,34.4,34.5,NA,"E","med",83.32,NA,"Extender","/01/2006",35.4333333333333,"may22","Nasuti","MD51-2",619.038096061031,619038.096061031,6340.32676408928,0.0102422238702805,0.999138817340745,0.999379413227316,2.93930330746898e-141,9.85990186370444e-148,NA,NA,"N. magnus","MD51-may22",129.9,177.9,273.4
"MD51",1551.42552083333,"2024-04-12 12:59:00",1551.4265625,"f0068","m","mid","4/01/2006",4,2006,"05/25/2022",3,34.8,35.1,34.2,NA,"S","med",83.32,NA,"Extender","/01/2006",34.7,"may22","Nasuti","MD51-3",306.138376953726,306138.376953726,3873.9844906272,0.0126543575790002,0.995363434198752,0.996994117873455,5.42189541941591e-108,1.47771077998533e-116,NA,NA,"N. magnus","MD51-may22",129.9,177.9,273.4
"MD51",1551.42789351852,"2024-04-12 12:59:00",1551.42893518519,"f0068","m","low","4/01/2006",4,2006,"05/25/2022",4,35.5,33.8,33.2,NA,"W","med",83.32,NA,"Extender","/01/2006",34.1666666666667,"may22","Nasuti","MD51-4",915.269202547167,915269.202547167,12343.7610133271,0.0134864813313665,0.99923084282269,0.999284616750604,4.73940706908977e-145,1.68966806481154e-146,NA,NA,"N. magnus","MD51-may22",129.9,177.9,273.4
"MD51",1551.43043981481,"2024-04-12 12:59:00",1551.43148148148,"f0068","m","top","4/01/2006",4,2006,"05/25/2022",5,35.2,35.1,35.4,NA,"","med",83.32,NA,"Extender","/01/2006",35.2333333333333,"may22","Nasuti","MD51-5",366.332075055145,366332.075055145,7592.27480254097,0.0207251161433191,0.953608812142025,0.952639439804463,1.7952675524259e-62,4.60252262312364e-62,NA,NA,"N. magnus","MD51-may22",129.9,177.9,273.4
"MD52",1581.42071759259,"2024-04-12 14:13:00",1581.42175925926,"f0069","m","mid","5/01/2006",5,2006,"05/25/2022",1,43.7,45,45.4,NA,"N","med",83.32,NA,"Extender","/01/2006",44.7,"may22","Nasuti","MD52-1",756.193780838906,756193.780838906,11740.8377022344,0.0155262288579117,0.999643953304197,0.999776198867499,1.03482903896953e-158,6.91843020653498e-168,NA,NA,"N. magnus","MD52-may22",129.9,177.9,273.4
"MD52",1581.42280092593,"2024-04-12 14:13:00",1581.42384259259,"f0069","m","low","5/01/2006",5,2006,"05/25/2022",2,41.9,43.7,43.4,NA,"E","med",83.32,NA,"Extender","/01/2006",43,"may22","Nasuti","MD52-2",460.354277481833,460354.277481833,6810.00596989652,0.0147929677272636,0.999080213470451,0.999253537844831,5.87736063885481e-140,4.39784157032622e-144,NA,NA,"N. magnus","MD52-may22",129.9,177.9,273.4
"MD52",1581.42494212963,"2024-04-12 14:13:00",1581.4259837963,"f0069","m","mid","5/01/2006",5,2006,"05/25/2022",3,39.3,41,40.9,NA,"S","med",83.32,NA,"Extender","/01/2006",40.4,"may22","Nasuti","MD52-3",204.615837902358,204615.837902358,3106.62530741234,0.01518272162732,0.997877434309958,0.99887006521932,1.96725021908203e-123,6.84534185133078e-136,NA,NA,"N. magnus","MD52-may22",129.9,177.9,273.4
"MD52",1581.4275462963,"2024-04-12 14:13:00",1581.42858796296,"f0069","m","low","5/01/2006",5,2006,"05/25/2022",4,37.7,36.5,35.6,NA,"W","med",83.32,NA,"Extender","/01/2006",36.6,"may22","Nasuti","MD52-4",785.375038365958,785375.038365958,8241.03601478374,0.0104931218999905,0.997103725529093,0.996968582503449,2.7261492414748e-117,2.1714663110371e-116,NA,NA,"N. magnus","MD52-may22",129.9,177.9,273.4
"MD52",1581.42974537037,"2024-04-12 14:13:00",1581.43078703704,"f0069","m","top","5/01/2006",5,2006,"05/25/2022",5,33.8,36.5,36.5,NA,"","med",83.32,NA,"Extender","/01/2006",35.6,"may22","Nasuti","MD52-5",209.062136031725,209062.136031725,3090.92625797036,0.0147847253292261,0.916605704685563,0.927229099316424,2.03998592704435e-51,3.84562685337402e-54,NA,NA,"N. magnus","MD52-may22",129.9,177.9,273.4
"MD53",1612.42118055556,"2024-04-12 15:10:00",1612.42222222222,"f0070","m","mid","6/01/2006",6,2006,"05/25/2022",1,37,39.3,41.3,NA,"N","med",83.32,NA,"Extender","/01/2006",39.2,"may22","Copto","MD53-1",2326.40985031293,2326409.85031293,5762.47978344286,0.00247698391694298,0.999223867355245,0.999312334950752,7.17934398261552e-145,2.74379715430491e-147,NA,NA,"C. acinaciformis","MD53-may22",129.9,177.9,273.4
"MD53",1612.42337962963,"2024-04-12 15:10:00",1612.4244212963,"f0070","m","low","6/01/2006",6,2006,"05/25/2022",2,39.2,39.2,39.3,NA,"E","med",83.32,NA,"Extender","/01/2006",39.2333333333333,"may22","Copto","MD53-2",2092.4473368032,2092447.3368032,2891.40038511462,0.00138182707600758,0.999745824932165,0.99965936163141,2.26375501768186e-165,1.38247036763398e-159,NA,NA,"C. acinaciformis","MD53-may22",129.9,177.9,273.4
"MD53",1612.42534722222,"2024-04-12 15:10:00",1612.42638888889,"f0070","m","mid","6/01/2006",6,2006,"05/25/2022",3,39.6,35.4,34.1,NA,"S","med",83.32,NA,"Extender","/01/2006",36.3666666666667,"may22","Copto","MD53-3",1148.33562785413,1148335.62785413,45.2848526257388,3.94352065087118e-05,0.991240528641482,0.869313592523985,2.02227307689733e-95,5.48811042222389e-42,NA,NA,"C. acinaciformis","MD53-may22",129.9,177.9,273.4
"MD53",1612.4275462963,"2024-04-12 15:10:00",1612.42858796296,"f0070","m","low","6/01/2006",6,2006,"05/25/2022",4,30.4,33.4,35,NA,"W","med",83.32,NA,"Extender","/01/2006",32.9333333333333,"may22","Copto","MD53-4",3359.58104617666,3359581.04617666,5408.42128147445,0.00160984992090887,0.998863304216981,0.999023505969983,3.01122482548359e-137,2.77891273003101e-140,NA,NA,"C. acinaciformis","MD53-may22",129.9,177.9,273.4
"MD53",1612.42962962963,"2024-04-12 15:10:00",1612.4306712963,"f0070","m","top","6/01/2006",6,2006,"05/25/2022",5,35.2,35.4,35.4,NA,"","med",83.32,NA,"Extender","/01/2006",35.3333333333333,"may22","Copto","MD53-5",1924.79868608438,1924798.68608438,4070.49431099613,0.00211476365836302,0.996112659402448,0.996398522239556,1.78339212386666e-111,5.51907638642576e-113,NA,NA,"C. acinaciformis","MD53-may22",129.9,177.9,273.4
"MD54",1642.42118055556,"2024-04-12 16:27:00",1642.42222222222,"f0071","m","mid","7/01/2006",7,2006,"05/25/2022",1,33.9,31.1,31.2,NA,"N","sm",47.78,NA,"","/01/2006",32.0666666666667,"may22","Ami","MD54-1",357.491612083182,357491.612083182,8621.6660510025,0.0241171142471348,0.998276933184729,0.998341446156244,1.49052437057428e-127,2.62587853602528e-128,NA,NA,"A. laurensis","MD54-may22",129.9,177.9,273.4
"MD54",1642.42326388889,"2024-04-12 16:27:00",1642.42430555556,"f0071","m","low","7/01/2006",7,2006,"05/25/2022",2,34.7,34.6,34.7,NA,"E","sm",47.78,NA,"","/01/2006",34.6666666666667,"may22","Ami","MD54-2",269.710745212442,269710.745212442,6198.05715063694,0.0229803864349377,0.995625433820172,0.99696781335811,3.84326082274985e-109,2.19667761378475e-116,NA,NA,"A. laurensis","MD54-may22",129.9,177.9,273.4
"MD54",1642.4255787037,"2024-04-12 16:27:00",1642.42662037037,"f0071","m","mid","7/01/2006",7,2006,"05/25/2022",3,33,33,33,NA,"S","sm",47.78,NA,"","/01/2006",33,"may22","Ami","MD54-3",252.973714437162,252973.714437162,5610.48084711479,0.0221781178317181,0.998796919966127,0.999114262262463,4.09892292380197e-136,3.1267357553351e-142,NA,NA,"A. laurensis","MD54-may22",129.9,177.9,273.4
"MD54",1642.42864583333,"2024-04-12 16:27:00",1642.4296875,"f0071","m","low","7/01/2006",7,2006,"05/25/2022",4,34.3,34.3,34.3,NA,"W","sm",47.78,NA,"","/01/2006",34.3,"may22","Ami","MD54-4",405.270629944788,405270.629944788,10060.6729638968,0.0248245794798094,0.998491481344553,0.998559215556362,3.51239393895581e-130,4.34297780158987e-131,NA,NA,"A. laurensis","MD54-may22",129.9,177.9,273.4
"MD55",1673.42534722222,"2024-04-12 08:29:00",1673.42638888889,"f0073","m","mid","8/01/2006",8,2006,"05/26/2022",1,25.1,23.8,23.8,NA,"N","med",83.32,NA,"Extender","/01/2006",24.2333333333333,"may22","Copto","MD55-1",1347.53050471519,1347530.50471519,1859.76793301965,0.00138013048796452,0.99437717104975,0.988751915264965,3.51051621765377e-104,1.76890641077548e-90,NA,NA,"C. acinaciformis","MD55-may22",129.9,177.9,273.4
"MD55",1673.42771990741,"2024-04-12 08:29:00",1673.42876157407,"f0073","m","low","8/01/2006",8,2006,"05/26/2022",2,22.4,22.4,22.4,NA,"E","med",83.32,NA,"Extender","/01/2006",22.4,"may22","Copto","MD55-2",2161.32613709875,2161326.13709875,2142.2000083507,0.000991150743786533,0.999611279433891,0.988544432228034,5.62103094287357e-157,4.06378048177098e-90,NA,NA,"C. acinaciformis","MD55-may22",129.9,177.9,273.4
"MD55",1673.42934027778,"2024-04-12 08:29:00",1673.43038194444,"f0073","m","mid","8/01/2006",8,2006,"05/26/2022",3,24.7,23.7,23.4,NA,"S","med",83.32,NA,"Extender","/01/2006",23.9333333333333,"may22","Copto","MD55-3",1352.7484846795,1352748.4846795,2568.73269441409,0.00189889896274597,0.999133270944911,0.997798744878292,3.93643593396917e-141,1.03085304894362e-122,NA,NA,"C. acinaciformis","MD55-may22",129.9,177.9,273.4
"MD55",1673.43211805556,"2024-04-12 08:29:00",1673.43315972222,"f0073","m","low","8/01/2006",8,2006,"05/26/2022",4,22.4,22.4,23.1,NA,"W","med",83.32,NA,"Extender","/01/2006",22.6333333333333,"may22","Copto","MD55-4",1654.01197405297,1654011.97405297,2958.5551997643,0.00178871449915486,0.994681241718936,0.995659430468237,2.79721520788967e-105,2.69479766024625e-109,NA,NA,"C. acinaciformis","MD55-may22",129.9,177.9,273.4
"MD55",1673.43425925926,"2024-04-12 08:29:00",1673.43530092593,"f0073","m","top","8/01/2006",8,2006,"05/26/2022",5,23.1,23.6,21.4,NA,"","med",83.32,NA,"Extender","/01/2006",22.7,"may22","Copto","MD55-5",1342.06343344569,1342063.43344569,2609.55934580269,0.00194443815453846,0.997171744923165,0.997429725041808,9.24534721743306e-118,1.19081474338911e-119,NA,NA,"C. acinaciformis","MD55-may22",129.9,177.9,273.4
"MD56",1704.41979166667,"2024-04-12 09:44:00",1704.42083333333,"f0074","m","mid","9/01/2006",9,2006,"05/26/2022",1,37,36,35.3,NA,"N","med",83.32,NA,"Extender","/01/2006",36.1,"may22","Nasuti","MD56-1",523.626958662034,523626.958662034,3448.51689524878,0.00658582763588107,0.99888608150275,0.998848426839623,3.57514367221768e-136,1.62269128115468e-135,NA,NA,"N. magnus","MD56-may22",129.9,177.9,273.4
"MD56",1704.42199074074,"2024-04-12 09:44:00",1704.42303240741,"f0074","m","low","9/01/2006",9,2006,"05/26/2022",2,35.2,35.2,35.3,NA,"E","med",83.32,NA,"Extender","/01/2006",35.2333333333333,"may22","Nasuti","MD56-2",375.522284988017,375522.284988017,2532.20541982477,0.00674315618820218,0.996606118316052,0.997489004394395,3.70380708647011e-114,4.11861603502576e-120,NA,NA,"N. magnus","MD56-may22",129.9,177.9,273.4
"MD56",1704.42418981481,"2024-04-12 09:44:00",1704.42523148148,"f0074","m","mid","9/01/2006",9,2006,"05/26/2022",3,35.3,33.7,33.6,NA,"S","med",83.32,NA,"Extender","/01/2006",34.2,"may22","Nasuti","MD56-3",330.645932198561,330645.932198561,2502.54901499852,0.00756866717929461,0.977417733599474,0.979906634849126,1.05317560544608e-76,5.18125544713846e-79,NA,NA,"N. magnus","MD56-may22",129.9,177.9,273.4
"MD56",1704.42627314815,"2024-04-12 09:44:00",1704.42731481481,"f0074","m","low","9/01/2006",9,2006,"05/26/2022",4,32.7,32.7,34.4,NA,"W","med",83.32,NA,"Extender","/01/2006",33.2666666666667,"may22","Nasuti","MD56-4",418.877372243122,418877.372243122,2653.94079372047,0.00633584187063723,0.99961599218022,0.999704629133696,3.22686641196041e-157,2.10386284532018e-162,NA,NA,"N. magnus","MD56-may22",129.9,177.9,273.4
"MD56",1704.4287037037,"2024-04-12 09:44:00",1704.42974537037,"f0074","m","top","9/01/2006",9,2006,"05/26/2022",5,34.5,34.9,32.4,NA,"","med",83.32,NA,"Extender","/01/2006",33.9333333333333,"may22","Nasuti","MD56-5",220.666678381567,220666.678381567,2190.53041025197,0.00992687444392579,0.994243479250392,0.994871002791178,1.02267172838087e-103,5.35544875993283e-106,NA,NA,"N. magnus","MD56-may22",129.9,177.9,273.4
"MD57",1704.4462962963,"2024-04-12 10:05:00",1704.44733796296,"f0074","m","mid","9/01/2006",9,2006,"05/26/2022",1,42,41.5,41.5,NA,"N","sm",47.78,NA,"","/01/2006",41.6666666666667,"may22","Nasuti","MD57-1",316.552320085369,316552.320085369,640.548326025176,0.00202351486747098,0.996507859301925,0.995145560263895,1.35719859106077e-113,4.38116772590708e-107,NA,NA,"N. magnus","MD57-may22",129.9,177.9,273.4
"MD57",1704.44855324074,"2024-04-12 10:05:00",1704.44959490741,"f0074","m","low","9/01/2006",9,2006,"05/26/2022",2,38,37.4,37.2,NA,"E","sm",47.78,NA,"","/01/2006",37.5333333333333,"may22","Nasuti","MD57-2",188.194502059592,188194.502059592,550.624261241682,0.00292582543706471,0.998212699911262,0.9970659781068,7.88118580393885e-127,4.91397582156395e-117,NA,NA,"N. magnus","MD57-may22",129.9,177.9,273.4
"MD57",1704.45052083333,"2024-04-12 10:05:00",1704.4515625,"f0074","m","mid","9/01/2006",9,2006,"05/26/2022",3,37,34.2,34,NA,"S","sm",47.78,NA,"","/01/2006",35.0666666666667,"may22","Nasuti","MD57-3",97.4635770519941,97463.5770519941,164.578000486206,0.0016886103041181,0.99826607041692,0.99588056669694,1.98392964855104e-127,2.49579248299029e-110,NA,NA,"N. magnus","MD57-may22",129.9,177.9,273.4
"MD57",1704.45260416667,"2024-04-12 10:05:00",1704.45364583333,"f0074","m","low","9/01/2006",9,2006,"05/26/2022",4,33.8,36.4,36.7,NA,"W","sm",47.78,NA,"","/01/2006",35.6333333333333,"may22","Nasuti","MD57-4",179.532046876217,179532.046876217,266.175122028915,0.00148260506500233,0.997454584086838,0.996518957889513,7.65228501359924e-120,1.17419244876216e-113,NA,NA,"N. magnus","MD57-may22",129.9,177.9,273.4
"MD57",1704.45486111111,"2024-04-12 10:05:00",1704.45590277778,"f0074","m","top","9/01/2006",9,2006,"05/26/2022",5,38.5,36.7,35.8,NA,"","sm",47.78,NA,"","/01/2006",37,"may22","Nasuti","MD57-5",152.54259491813,152542.59491813,405.734261013877,0.00265980961731794,0.98610552296748,0.992181390245973,3.10871345025123e-87,1.01039871373774e-98,NA,NA,"N. magnus","MD57-may22",129.9,177.9,273.4
"MD58",1734.42141203704,"2024-04-12 11:21:00",1734.4224537037,"f0075","m","mid","10/01/2006",10,2006,"05/26/2022",1,34.7,44.2,45.8,NA,"N","med",83.32,NA,"Extender","/01/2006",41.5666666666667,"may22","Nasuti","MD58-1",1362.08091858882,1362080.91858882,6545.17683207605,0.00480527752995553,0.998637084356509,0.998160528868188,3.46620688038919e-132,2.91842073659859e-126,NA,NA,"N. magnus","MD58-may22",129.9,177.9,273.4
"MD58",1734.42337962963,"2024-04-12 11:21:00",1734.4244212963,"f0075","m","low","10/01/2006",10,2006,"05/26/2022",2,44.5,42.8,41.4,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Nasuti","MD58-2",770.670380196949,770670.380196949,3041.55410443661,0.00394663423247086,0.998928963970356,0.998974833147156,5.99155619184733e-137,8.17704678503008e-138,NA,NA,"N. magnus","MD58-may22",129.9,177.9,273.4
"MD58",1734.42546296296,"2024-04-12 11:21:00",1734.42650462963,"f0075","m","mid","10/01/2006",10,2006,"05/26/2022",3,38.2,39.5,38.8,NA,"S","med",83.32,NA,"Extender","/01/2006",38.8333333333333,"may22","Nasuti","MD58-3",329.710097311659,329710.097311659,1287.37264672506,0.00390455936054688,0.996824990511027,0.997708113176138,1.78361327568623e-115,6.46402356049925e-122,NA,NA,"N. magnus","MD58-may22",129.9,177.9,273.4
"MD58",1734.42766203704,"2024-04-12 11:21:00",1734.4287037037,"f0075","m","low","10/01/2006",10,2006,"05/26/2022",4,37.9,37.9,39,NA,"W","med",83.32,NA,"Extender","/01/2006",38.2666666666667,"may22","Nasuti","MD58-4",434.961584929805,434961.584929805,1656.25817323066,0.00380782632447404,0.998554520997978,0.998691327237612,1.90421356911998e-132,1.96504838914193e-134,NA,NA,"N. magnus","MD58-may22",129.9,177.9,273.4
"MD58",1734.42974537037,"2024-04-12 11:21:00",1734.43078703704,"f0075","m","top","10/01/2006",10,2006,"05/26/2022",5,37.3,37.3,39.3,NA,"","med",83.32,NA,"Extender","/01/2006",37.9666666666667,"may22","Nasuti","MD58-5",751.773300861174,751773.300861174,3175.78212741034,0.00422438802199068,0.999137619764723,0.999144198886384,3.13115620315237e-141,2.20990059243334e-141,NA,NA,"N. magnus","MD58-may22",129.9,177.9,273.4
"MD59",1765.42118055556,"2024-04-12 13:39:00",1765.42222222222,"f0076","m","mid","11/01/2006",11,2006,"05/26/2022",1,42.7,43.1,43.5,NA,"N","med",83.32,NA,"Extender","/01/2006",43.1,"may22","Copto","MD59-1",4069.37532061793,4069375.32061793,13901.5985403113,0.00341615050100622,0.999741304786682,0.999744300036444,5.04839265769432e-165,2.97184338625223e-165,NA,NA,"C. acinaciformis","MD59-may22",129.9,177.9,273.4
"MD59",1765.42314814815,"2024-04-12 13:39:00",1765.42418981481,"f0076","m","low","11/01/2006",11,2006,"05/26/2022",2,41.7,43.4,43.6,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Copto","MD59-2",4832.54938686984,4832549.38686984,12406.0519955776,0.00256718576519573,0.999248110140019,0.999476979289854,6.11509858369823e-144,4.11099308483081e-151,NA,NA,"C. acinaciformis","MD59-may22",129.9,177.9,273.4
